wse,width,area_total,time_str,node_q,p_dist_out,wse_units,width_units,area_total_units,p_dist_out_units
149.87638,169.981696,33408.3,2024-06-14T19:46:35Z,1,2339730.0,m,m,m^2,m
149.86766,143.319739,28168.2,2024-06-26T07:24:39Z,1,2339730.0,m,m,m^2,m
149.97635,160.524564,31549.6,2024-07-05T16:31:37Z,1,2339730.0,m,m,m^2,m
152.60629,157.368593,30929.3,2024-07-17T04:09:43Z,1,2339730.0,m,m,m^2,m
150.14402,201.096764,39523.7,2024-07-26T13:16:43Z,1,2339730.0,m,m,m^2,m
149.74183,277.149373,54471.1,2024-08-07T00:54:48Z,1,2339730.0,m,m,m^2,m
149.64437,235.843369,46352.8,2024-08-16T10:01:48Z,1,2339730.0,m,m,m^2,m
149.29413,240.433592,47255.0,2024-08-27T21:39:52Z,1,2339730.0,m,m,m^2,m
149.31905,171.016149,33611.6,2024-09-06T06:46:53Z,2,2339730.0,m,m,m^2,m
149.50163,199.428993,39195.9,2024-09-17T18:24:58Z,2,2339730.0,m,m,m^2,m
149.41152,165.610252,32549.1,2024-10-08T15:10:05Z,1,2339730.0,m,m,m^2,m
149.37881,131.148576,25776.0,2024-10-18T00:17:05Z,1,2339730.0,m,m,m^2,m
149.39021,159.48913,31346.1,2024-10-29T11:55:09Z,1,2339730.0,m,m,m^2,m
149.64476,205.260561,40342.0,2024-11-19T08:40:13Z,1,2339730.0,m,m,m^2,m
149.60678,137.805316,27084.3,2024-11-28T17:47:14Z,1,2339730.0,m,m,m^2,m
149.43464,45.881686,9017.6,2024-12-10T05:25:18Z,2,2339730.0,m,m,m^2,m
149.5994,149.762395,29434.4,2024-12-19T14:32:18Z,1,2339730.0,m,m,m^2,m
149.97997,163.601913,32154.4,2025-01-09T11:17:22Z,2,2339730.0,m,m,m^2,m
149.95848,155.022635,30468.3,2025-01-20T22:55:27Z,1,2339730.0,m,m,m^2,m
149.84185,169.285708,33271.5,2025-01-30T08:02:27Z,1,2339730.0,m,m,m^2,m
149.70709,123.563684,24285.3,2025-02-10T19:40:30Z,1,2339730.0,m,m,m^2,m
149.46219,152.276231,29928.5,2025-02-20T04:47:32Z,1,2339730.0,m,m,m^2,m
149.44729,209.924638,39616.0,2023-07-28T11:23:22Z,1,2339918.0,m,m,m^2,m
147.6198,239.335479,45166.3,2023-08-06T20:30:23Z,1,2339918.0,m,m,m^2,m
149.35989,180.093916,33986.5,2023-08-27T17:15:28Z,1,2339918.0,m,m,m^2,m
149.1127,115.687623,21832.0,2023-09-08T04:53:34Z,1,2339918.0,m,m,m^2,m
149.21566,163.282172,30813.8,2023-09-17T14:00:34Z,1,2339918.0,m,m,m^2,m
149.08073,213.606061,40310.7,2023-09-29T01:38:37Z,1,2339918.0,m,m,m^2,m
149.57311,68.730044,12970.4,2023-10-08T10:45:35Z,1,2339918.0,m,m,m^2,m
149.37953,318.738364,60150.8,2023-10-19T22:23:41Z,1,2339918.0,m,m,m^2,m
149.51936,117.975144,22263.7,2023-10-29T07:30:41Z,1,2339918.0,m,m,m^2,m
149.71072,234.815631,44313.3,2023-11-09T19:08:46Z,1,2339918.0,m,m,m^2,m
149.71101,159.202084,30043.9,2023-11-19T04:15:46Z,1,2339918.0,m,m,m^2,m
149.41029,306.160715,57777.2,2023-11-30T15:53:52Z,1,2339918.0,m,m,m^2,m
149.4532,197.633605,37296.5,2023-12-10T01:00:51Z,2,2339918.0,m,m,m^2,m
149.33661,160.679941,30322.8,2023-12-21T12:38:56Z,1,2339918.0,m,m,m^2,m
149.77142,197.821535,37332.0,2023-12-30T21:45:57Z,1,2339918.0,m,m,m^2,m
150.449,334.888702,63198.6,2024-01-11T09:24:01Z,1,2339918.0,m,m,m^2,m
151.42272,205.144527,38713.9,2024-01-20T18:31:02Z,1,2339918.0,m,m,m^2,m
153.665,454.66222,85801.7,2024-02-01T06:09:07Z,1,2339918.0,m,m,m^2,m
150.68201,250.558557,47284.2,2024-02-10T15:16:07Z,1,2339918.0,m,m,m^2,m
150.01478,253.518206,47842.8,2024-02-22T02:54:12Z,2,2339918.0,m,m,m^2,m
150.21722,189.567623,35774.3,2024-03-02T12:01:12Z,1,2339918.0,m,m,m^2,m
150.61569,242.511921,45765.7,2024-03-13T23:39:15Z,1,2339918.0,m,m,m^2,m
150.44652,256.69218,48441.7,2024-03-23T08:46:15Z,1,2339918.0,m,m,m^2,m
153.71943,603.306651,113853.2,2024-04-03T20:24:19Z,2,2339918.0,m,m,m^2,m
154.0909,257.608666,48614.7,2024-04-13T05:31:20Z,2,2339918.0,m,m,m^2,m
152.52943,1035.892743,195488.8,2024-04-24T17:09:26Z,1,2339918.0,m,m,m^2,m
151.7152,190.014715,35858.7,2024-05-04T02:16:23Z,1,2339918.0,m,m,m^2,m
150.59585,261.16902,49286.6,2024-05-15T13:54:30Z,1,2339918.0,m,m,m^2,m
150.31666,198.476185,37455.5,2024-05-24T23:01:28Z,2,2339918.0,m,m,m^2,m
150.2977,186.173003,35133.7,2024-06-05T10:39:36Z,1,2339918.0,m,m,m^2,m
150.02729,297.410016,56125.8,2024-06-14T19:46:35Z,1,2339918.0,m,m,m^2,m
149.81154,205.002523,38687.1,2024-06-26T07:24:39Z,1,2339918.0,m,m,m^2,m
149.9679,202.115588,38142.3,2024-07-05T16:31:37Z,0,2339918.0,m,m,m^2,m
152.65546,258.207087,48727.6,2024-07-17T04:09:43Z,1,2339918.0,m,m,m^2,m
150.18769,159.089366,30022.6,2024-07-26T13:16:43Z,1,2339918.0,m,m,m^2,m
149.67872,182.115428,34368.0,2024-08-07T00:54:48Z,1,2339918.0,m,m,m^2,m
149.49195,226.089867,42666.6,2024-08-16T10:01:48Z,1,2339918.0,m,m,m^2,m
149.43504,288.889156,54517.8,2024-08-27T21:39:52Z,1,2339918.0,m,m,m^2,m
149.3245,188.424627,35558.6,2024-09-06T06:46:53Z,2,2339918.0,m,m,m^2,m
149.51644,235.87806,44513.8,2024-09-17T18:24:58Z,2,2339918.0,m,m,m^2,m
149.45043,169.209485,31932.4,2024-10-08T15:10:05Z,1,2339918.0,m,m,m^2,m
149.32482,147.518845,27839.1,2024-10-18T00:17:05Z,1,2339918.0,m,m,m^2,m
149.45691,192.306916,36291.3,2024-10-29T11:55:09Z,1,2339918.0,m,m,m^2,m
149.92719,289.914329,54711.3,2024-11-19T08:40:13Z,1,2339918.0,m,m,m^2,m
149.59826,166.887356,31494.2,2024-11-28T17:47:14Z,1,2339918.0,m,m,m^2,m
150.41269,91.397302,17248.1,2024-12-10T05:25:18Z,3,2339918.0,m,m,m^2,m
149.63323,127.882638,24133.4,2024-12-19T14:32:18Z,1,2339918.0,m,m,m^2,m
150.0702,159.809909,30158.6,2025-01-09T11:17:22Z,2,2339918.0,m,m,m^2,m
149.98913,134.137872,25313.9,2025-01-20T22:55:27Z,1,2339918.0,m,m,m^2,m
149.95525,162.254713,30619.9,2025-01-30T08:02:27Z,1,2339918.0,m,m,m^2,m
149.71828,147.834587,27898.7,2025-02-10T19:40:30Z,1,2339918.0,m,m,m^2,m
149.50547,165.674875,31265.4,2025-02-20T04:47:32Z,1,2339918.0,m,m,m^2,m
149.44343,167.843609,35845.5,2023-07-28T11:23:22Z,1,2340132.0,m,m,m^2,m
147.7547,233.693083,49908.6,2023-08-06T20:30:23Z,1,2340132.0,m,m,m^2,m
149.31776,151.375403,32328.4,2023-08-27T17:15:28Z,1,2340132.0,m,m,m^2,m
149.14677,167.360724,35742.3,2023-09-08T04:53:34Z,1,2340132.0,m,m,m^2,m
149.22257,143.80977,30712.7,2023-09-17T14:00:34Z,1,2340132.0,m,m,m^2,m
149.24378,152.66526,32603.9,2023-09-29T01:38:37Z,1,2340132.0,m,m,m^2,m
149.54979,66.26651,14152.2,2023-10-08T10:45:35Z,1,2340132.0,m,m,m^2,m
149.54569,165.535398,35352.5,2023-10-19T22:23:41Z,1,2340132.0,m,m,m^2,m
149.56049,177.661746,37942.3,2023-10-29T07:30:41Z,1,2340132.0,m,m,m^2,m
149.69822,198.087975,42304.6,2023-11-09T19:08:46Z,1,2340132.0,m,m,m^2,m
149.81038,155.53658,33217.1,2023-11-19T04:15:46Z,1,2340132.0,m,m,m^2,m
149.57958,171.024473,36524.8,2023-11-30T15:53:52Z,1,2340132.0,m,m,m^2,m
149.4446,164.464221,35123.8,2023-12-10T01:00:51Z,2,2340132.0,m,m,m^2,m
149.0116,192.31265,41071.2,2023-12-21T12:38:56Z,1,2340132.0,m,m,m^2,m
149.73484,165.632051,35373.2,2023-12-30T21:45:57Z,1,2340132.0,m,m,m^2,m
150.45625,224.360824,47915.6,2024-01-11T09:24:01Z,1,2340132.0,m,m,m^2,m
151.35962,266.180204,56846.7,2024-01-20T18:31:02Z,1,2340132.0,m,m,m^2,m
153.73201,522.307111,111546.4,2024-02-01T06:09:07Z,1,2340132.0,m,m,m^2,m
150.74578,165.644819,35375.9,2024-02-10T15:16:07Z,1,2340132.0,m,m,m^2,m
149.89909,242.050899,51693.5,2024-02-22T02:54:12Z,2,2340132.0,m,m,m^2,m
150.3019,159.651968,34096.0,2024-03-02T12:01:12Z,1,2340132.0,m,m,m^2,m
150.85597,213.08534,45507.5,2024-03-13T23:39:15Z,1,2340132.0,m,m,m^2,m
150.49405,219.013063,46773.5,2024-03-23T08:46:15Z,1,2340132.0,m,m,m^2,m
153.88055,706.911425,150971.3,2024-04-03T20:24:19Z,2,2340132.0,m,m,m^2,m
154.10916,392.92565,83915.1,2024-04-13T05:31:20Z,2,2340132.0,m,m,m^2,m
152.06744,409.465909,87447.5,2024-04-24T17:09:26Z,1,2340132.0,m,m,m^2,m
151.73034,200.213926,42758.6,2024-05-04T02:16:23Z,1,2340132.0,m,m,m^2,m
150.71655,258.244232,55151.9,2024-05-15T13:54:30Z,1,2340132.0,m,m,m^2,m
150.38718,243.299099,51960.1,2024-05-24T23:01:28Z,2,2340132.0,m,m,m^2,m
150.31799,193.213817,41263.7,2024-06-05T10:39:36Z,1,2340132.0,m,m,m^2,m
149.99586,161.889728,34573.9,2024-06-14T19:46:35Z,1,2340132.0,m,m,m^2,m
149.87708,231.225397,49381.6,2024-06-26T07:24:39Z,1,2340132.0,m,m,m^2,m
149.98388,200.949762,42915.8,2024-07-05T16:31:37Z,1,2340132.0,m,m,m^2,m
152.79108,190.623998,40710.6,2024-07-17T04:09:43Z,1,2340132.0,m,m,m^2,m
150.31214,277.030314,59163.9,2024-07-26T13:16:43Z,1,2340132.0,m,m,m^2,m
149.71731,130.671637,27906.8,2024-08-07T00:54:48Z,1,2340132.0,m,m,m^2,m
149.45262,190.265753,40634.0,2024-08-16T10:01:48Z,1,2340132.0,m,m,m^2,m
149.47648,137.720407,29412.2,2024-08-27T21:39:52Z,1,2340132.0,m,m,m^2,m
149.38129,184.421348,39385.9,2024-09-06T06:46:53Z,2,2340132.0,m,m,m^2,m
149.61636,149.508907,31929.8,2024-09-17T18:24:58Z,2,2340132.0,m,m,m^2,m
149.46748,138.026905,29477.7,2024-10-08T15:10:05Z,1,2340132.0,m,m,m^2,m
149.39003,119.338944,25486.6,2024-10-18T00:17:05Z,1,2340132.0,m,m,m^2,m
149.42213,156.814277,33490.0,2024-10-29T11:55:09Z,1,2340132.0,m,m,m^2,m
149.63385,266.189974,56848.8,2024-11-19T08:40:13Z,1,2340132.0,m,m,m^2,m
149.68965,187.980966,40146.1,2024-11-28T17:47:14Z,1,2340132.0,m,m,m^2,m
149.49374,233.886664,49949.9,2024-12-10T05:25:18Z,1,2340132.0,m,m,m^2,m
149.53303,133.481912,28507.0,2024-12-19T14:32:18Z,1,2340132.0,m,m,m^2,m
149.98634,217.138489,46373.1,2025-01-09T11:17:22Z,2,2340132.0,m,m,m^2,m
150.16694,176.648607,37725.9,2025-01-20T22:55:27Z,1,2340132.0,m,m,m^2,m
150.08549,136.725024,29199.6,2025-01-30T08:02:27Z,1,2340132.0,m,m,m^2,m
149.77681,173.027205,36952.5,2025-02-10T19:40:30Z,1,2340132.0,m,m,m^2,m
149.61025,118.211857,25245.9,2025-02-20T04:47:32Z,1,2340132.0,m,m,m^2,m
149.35902,276.276276,50222.2,2023-07-28T11:23:22Z,1,2340314.0,m,m,m^2,m
147.88809,198.287614,36045.2,2023-08-06T20:30:23Z,1,2340314.0,m,m,m^2,m
149.40297,188.811193,34322.5,2023-08-27T17:15:28Z,1,2340314.0,m,m,m^2,m
149.23008,218.920006,39795.8,2023-09-08T04:53:34Z,1,2340314.0,m,m,m^2,m
149.16922,150.467443,27352.3,2023-09-17T14:00:34Z,1,2340314.0,m,m,m^2,m
149.11111,274.40251,49881.5,2023-09-29T01:38:37Z,1,2340314.0,m,m,m^2,m
149.54811,29.06985,5284.4,2023-10-08T10:45:35Z,1,2340314.0,m,m,m^2,m
149.48019,271.768408,49402.7,2023-10-19T22:23:41Z,1,2340314.0,m,m,m^2,m
149.51785,174.351059,31693.9,2023-10-29T07:30:41Z,1,2340314.0,m,m,m^2,m
149.61906,201.999094,36719.9,2023-11-09T19:08:46Z,1,2340314.0,m,m,m^2,m
149.76934,211.457716,38439.3,2023-11-19T04:15:46Z,1,2340314.0,m,m,m^2,m
149.49949,226.746364,41218.5,2023-11-30T15:53:52Z,1,2340314.0,m,m,m^2,m
149.49721,228.21599,41485.6,2023-12-10T01:00:51Z,2,2340314.0,m,m,m^2,m
149.27779,202.000517,36720.1,2023-12-21T12:38:56Z,1,2340314.0,m,m,m^2,m
149.80108,254.555947,46273.8,2023-12-30T21:45:57Z,1,2340314.0,m,m,m^2,m
150.474,289.004234,52535.9,2024-01-11T09:24:01Z,1,2340314.0,m,m,m^2,m
151.33602,173.15226,31476.0,2024-01-20T18:31:02Z,1,2340314.0,m,m,m^2,m
153.81817,618.990946,112521.6,2024-02-01T06:09:07Z,1,2340314.0,m,m,m^2,m
150.70421,185.954875,33803.3,2024-02-10T15:16:07Z,1,2340314.0,m,m,m^2,m
149.97033,355.535575,64630.1,2024-02-22T02:54:12Z,2,2340314.0,m,m,m^2,m
150.28685,186.378961,33880.4,2024-03-02T12:01:12Z,1,2340314.0,m,m,m^2,m
150.74133,216.533357,39361.9,2024-03-13T23:39:15Z,1,2340314.0,m,m,m^2,m
150.50835,246.18657,44752.4,2024-03-23T08:46:15Z,1,2340314.0,m,m,m^2,m
153.9283,732.29429,133118.2,2024-04-03T20:24:19Z,2,2340314.0,m,m,m^2,m
154.21987,513.712022,93383.8,2024-04-13T05:31:20Z,2,2340314.0,m,m,m^2,m
152.5751,830.4399,150959.3,2024-04-24T17:09:26Z,1,2340314.0,m,m,m^2,m
151.77056,129.564851,23552.6,2024-05-04T02:16:23Z,1,2340314.0,m,m,m^2,m
150.81931,241.613005,43921.0,2024-05-15T13:54:30Z,1,2340314.0,m,m,m^2,m
150.3823,248.005303,45083.0,2024-05-24T23:01:28Z,2,2340314.0,m,m,m^2,m
150.32888,218.204352,39665.7,2024-06-05T10:39:36Z,1,2340314.0,m,m,m^2,m
150.0118,216.837283,39417.2,2024-06-14T19:46:35Z,1,2340314.0,m,m,m^2,m
149.77544,241.730195,43942.3,2024-06-26T07:24:39Z,1,2340314.0,m,m,m^2,m
149.91967,171.097447,31102.5,2024-07-05T16:31:37Z,1,2340314.0,m,m,m^2,m
152.81266,336.729745,61211.5,2024-07-17T04:09:43Z,1,2340314.0,m,m,m^2,m
150.23146,221.634844,40289.3,2024-07-26T13:16:43Z,1,2340314.0,m,m,m^2,m
149.79598,204.399633,37156.2,2024-08-07T00:54:48Z,1,2340314.0,m,m,m^2,m
149.52862,169.817351,30869.8,2024-08-16T10:01:48Z,1,2340314.0,m,m,m^2,m
149.48608,219.550366,39910.4,2024-08-27T21:39:52Z,1,2340314.0,m,m,m^2,m
149.39901,222.049388,40364.7,2024-09-06T06:46:53Z,2,2340314.0,m,m,m^2,m
149.65244,207.686865,37753.8,2024-09-17T18:24:58Z,2,2340314.0,m,m,m^2,m
149.51767,188.882308,34335.5,2024-10-08T15:10:05Z,1,2340314.0,m,m,m^2,m
149.37712,157.664656,28660.7,2024-10-18T00:17:05Z,1,2340314.0,m,m,m^2,m
149.44632,420.20267,76385.4,2024-10-29T11:55:09Z,1,2340314.0,m,m,m^2,m
149.59762,498.743211,90662.7,2024-11-19T08:40:13Z,1,2340314.0,m,m,m^2,m
149.69724,163.051419,29639.9,2024-11-28T17:47:14Z,1,2340314.0,m,m,m^2,m
149.77518,359.10545,65279.0,2024-12-10T05:25:18Z,3,2340314.0,m,m,m^2,m
149.57287,123.503039,22450.7,2024-12-19T14:32:18Z,1,2340314.0,m,m,m^2,m
150.01616,198.303561,36048.1,2025-01-09T11:17:22Z,2,2340314.0,m,m,m^2,m
150.10801,187.696171,34119.9,2025-01-20T22:55:27Z,1,2340314.0,m,m,m^2,m
149.93113,131.49547,23903.6,2025-01-30T08:02:27Z,1,2340314.0,m,m,m^2,m
149.87664,346.646978,63014.3,2025-02-10T19:40:30Z,1,2340314.0,m,m,m^2,m
149.46197,189.858561,34512.9,2025-02-20T04:47:32Z,1,2340314.0,m,m,m^2,m
149.27037,198.37292,37200.3,2023-07-28T11:23:22Z,1,2340501.0,m,m,m^2,m
147.86221,138.621733,25995.3,2023-08-06T20:30:23Z,1,2340501.0,m,m,m^2,m
149.47595,180.051986,33764.6,2023-08-27T17:15:28Z,1,2340501.0,m,m,m^2,m
149.43534,279.104544,52339.7,2023-09-08T04:53:34Z,1,2340501.0,m,m,m^2,m
149.26587,74.969005,14058.7,2023-09-17T14:00:34Z,1,2340501.0,m,m,m^2,m
149.14063,192.121984,36028.1,2023-09-29T01:38:37Z,1,2340501.0,m,m,m^2,m
-999999999999.0,0.434213,81.4,2023-10-08T10:45:35Z,3,2340501.0,m,m,m^2,m
149.54978,298.219274,55924.2,2023-10-19T22:23:41Z,1,2340501.0,m,m,m^2,m
149.46263,92.779771,17398.7,2023-10-29T07:30:41Z,1,2340501.0,m,m,m^2,m
149.68223,198.748058,37270.6,2023-11-09T19:08:46Z,1,2340501.0,m,m,m^2,m
149.8101,82.698733,15508.3,2023-11-19T04:15:46Z,1,2340501.0,m,m,m^2,m
149.45676,278.075503,52146.7,2023-11-30T15:53:52Z,1,2340501.0,m,m,m^2,m
149.53372,189.881812,35608.0,2023-12-10T01:00:51Z,2,2340501.0,m,m,m^2,m
-999999999999.0,179.610698,33681.9,2023-12-21T12:38:56Z,3,2340501.0,m,m,m^2,m
149.87846,201.575402,37800.8,2023-12-30T21:45:57Z,1,2340501.0,m,m,m^2,m
150.44281,217.816557,40846.5,2024-01-11T09:24:01Z,1,2340501.0,m,m,m^2,m
151.43207,186.368626,34949.2,2024-01-20T18:31:02Z,1,2340501.0,m,m,m^2,m
153.86022,390.15646,73164.9,2024-02-01T06:09:07Z,1,2340501.0,m,m,m^2,m
150.77102,203.110125,38088.6,2024-02-10T15:16:07Z,1,2340501.0,m,m,m^2,m
149.37263,143.210176,26855.8,2024-02-22T02:54:12Z,2,2340501.0,m,m,m^2,m
150.35247,126.879126,23793.3,2024-03-02T12:01:12Z,1,2340501.0,m,m,m^2,m
151.00014,208.723853,39141.4,2024-03-13T23:39:15Z,1,2340501.0,m,m,m^2,m
150.55042,139.195983,26103.0,2024-03-23T08:46:15Z,1,2340501.0,m,m,m^2,m
153.8601,757.961392,142138.3,2024-04-03T20:24:19Z,2,2340501.0,m,m,m^2,m
154.19674,451.15596,84604.0,2024-04-13T05:31:20Z,2,2340501.0,m,m,m^2,m
153.01454,751.631021,140951.2,2024-04-24T17:09:26Z,1,2340501.0,m,m,m^2,m
151.85635,182.375789,34200.4,2024-05-04T02:16:23Z,1,2340501.0,m,m,m^2,m
150.80353,169.921366,31864.9,2024-05-15T13:54:30Z,0,2340501.0,m,m,m^2,m
150.42472,211.313628,39627.0,2024-05-24T23:01:28Z,2,2340501.0,m,m,m^2,m
150.34946,258.86872,48544.9,2024-06-05T10:39:36Z,1,2340501.0,m,m,m^2,m
150.09083,157.159188,29471.6,2024-06-14T19:46:35Z,1,2340501.0,m,m,m^2,m
151.76324,245.948935,46122.1,2024-06-26T07:24:39Z,3,2340501.0,m,m,m^2,m
150.02849,167.487904,31408.5,2024-07-05T16:31:37Z,1,2340501.0,m,m,m^2,m
152.81136,317.66713,59571.2,2024-07-17T04:09:43Z,0,2340501.0,m,m,m^2,m
150.31151,211.958591,39748.0,2024-07-26T13:16:43Z,1,2340501.0,m,m,m^2,m
149.8183,322.588557,60494.1,2024-08-07T00:54:48Z,1,2340501.0,m,m,m^2,m
149.55176,186.399641,34955.0,2024-08-16T10:01:48Z,1,2340501.0,m,m,m^2,m
149.55871,245.614468,46059.4,2024-08-27T21:39:52Z,1,2340501.0,m,m,m^2,m
149.48824,207.650816,38940.2,2024-09-06T06:46:53Z,2,2340501.0,m,m,m^2,m
149.5771,270.529936,50731.7,2024-09-17T18:24:58Z,2,2340501.0,m,m,m^2,m
-999999999999.0,156.965892,29435.4,2024-10-08T15:10:05Z,3,2340501.0,m,m,m^2,m
149.48592,101.70178,19071.8,2024-10-18T00:17:05Z,1,2340501.0,m,m,m^2,m
149.472,189.94245,35619.4,2024-10-29T11:55:09Z,1,2340501.0,m,m,m^2,m
149.69342,220.070798,41269.2,2024-11-19T08:40:13Z,1,2340501.0,m,m,m^2,m
149.75222,124.798888,23403.2,2024-11-28T17:47:14Z,1,2340501.0,m,m,m^2,m
149.59702,151.761775,28459.4,2024-12-10T05:25:18Z,1,2340501.0,m,m,m^2,m
149.57022,143.990319,27002.1,2024-12-19T14:32:18Z,1,2340501.0,m,m,m^2,m
150.0408,167.632813,31435.7,2025-01-09T11:17:22Z,2,2340501.0,m,m,m^2,m
150.09652,130.908242,24548.8,2025-01-20T22:55:27Z,1,2340501.0,m,m,m^2,m
149.96051,186.859588,35041.2,2025-01-30T08:02:27Z,1,2340501.0,m,m,m^2,m
150.00517,286.744392,53772.3,2025-02-10T19:40:30Z,1,2340501.0,m,m,m^2,m
149.52353,81.344783,15254.3,2025-02-20T04:47:32Z,1,2340501.0,m,m,m^2,m
148.76685,145.724196,29170.1,2023-07-28T11:23:22Z,1,2340702.0,m,m,m^2,m
147.92697,224.523033,44943.5,2023-08-06T20:30:23Z,1,2340702.0,m,m,m^2,m
149.43728,119.945653,24009.9,2023-08-27T17:15:28Z,1,2340702.0,m,m,m^2,m
149.37392,143.534479,28731.8,2023-09-08T04:53:34Z,1,2340702.0,m,m,m^2,m
149.17909,151.935731,30413.5,2023-09-17T14:00:34Z,1,2340702.0,m,m,m^2,m
149.08791,203.667016,40768.7,2023-09-29T01:38:37Z,1,2340702.0,m,m,m^2,m
-999999999999.0,47.884734,9585.2,2023-10-08T10:45:35Z,3,2340702.0,m,m,m^2,m
149.42385,300.45162,60142.4,2023-10-19T22:23:41Z,1,2340702.0,m,m,m^2,m
149.46202,160.290877,32085.9,2023-10-29T07:30:41Z,1,2340702.0,m,m,m^2,m
149.75934,329.484452,65954.0,2023-11-09T19:08:46Z,1,2340702.0,m,m,m^2,m
149.77643,154.516934,30930.2,2023-11-19T04:15:46Z,1,2340702.0,m,m,m^2,m
149.58998,242.178675,48477.7,2023-11-30T15:53:52Z,1,2340702.0,m,m,m^2,m
149.54819,187.054821,37443.4,2023-12-10T01:00:51Z,2,2340702.0,m,m,m^2,m
149.27054,97.712031,19559.3,2023-12-21T12:38:56Z,1,2340702.0,m,m,m^2,m
149.82044,111.204378,22260.1,2023-12-30T21:45:57Z,1,2340702.0,m,m,m^2,m
150.5385,255.098604,51063.9,2024-01-11T09:24:01Z,1,2340702.0,m,m,m^2,m
151.55638,189.703077,37973.5,2024-01-20T18:31:02Z,1,2340702.0,m,m,m^2,m
153.78898,598.269337,119757.5,2024-02-01T06:09:07Z,1,2340702.0,m,m,m^2,m
150.86956,196.978054,39429.7,2024-02-10T15:16:07Z,1,2340702.0,m,m,m^2,m
150.00136,68.327029,13677.2,2024-02-22T02:54:12Z,1,2340702.0,m,m,m^2,m
150.30325,211.373669,42311.4,2024-03-02T12:01:12Z,1,2340702.0,m,m,m^2,m
151.00267,247.663102,49575.5,2024-03-13T23:39:15Z,1,2340702.0,m,m,m^2,m
150.45062,169.916572,34012.7,2024-03-23T08:46:15Z,1,2340702.0,m,m,m^2,m
153.98399,628.915313,125892.0,2024-04-03T20:24:19Z,2,2340702.0,m,m,m^2,m
154.2365,1044.42173,209065.3,2024-04-13T05:31:20Z,2,2340702.0,m,m,m^2,m
152.10122,334.309095,66919.7,2024-04-24T17:09:26Z,1,2340702.0,m,m,m^2,m
151.76,147.640061,29553.6,2024-05-04T02:16:23Z,1,2340702.0,m,m,m^2,m
150.79958,238.504516,47742.2,2024-05-15T13:54:30Z,1,2340702.0,m,m,m^2,m
150.42851,201.705932,40376.1,2024-05-24T23:01:28Z,2,2340702.0,m,m,m^2,m
150.41247,308.280256,61709.5,2024-06-05T10:39:36Z,1,2340702.0,m,m,m^2,m
149.99971,195.51006,39135.9,2024-06-14T19:46:35Z,1,2340702.0,m,m,m^2,m
149.74772,142.76729,28578.2,2024-06-26T07:24:39Z,1,2340702.0,m,m,m^2,m
149.85494,168.926023,33814.5,2024-07-05T16:31:37Z,1,2340702.0,m,m,m^2,m
152.86109,237.65641,47572.5,2024-07-17T04:09:43Z,1,2340702.0,m,m,m^2,m
150.31607,138.172237,27658.4,2024-07-26T13:16:43Z,1,2340702.0,m,m,m^2,m
149.72053,152.766545,30579.8,2024-08-07T00:54:48Z,1,2340702.0,m,m,m^2,m
149.54169,150.484909,30123.1,2024-08-16T10:01:48Z,1,2340702.0,m,m,m^2,m
149.53926,254.242948,50892.6,2024-08-27T21:39:52Z,1,2340702.0,m,m,m^2,m
149.23718,159.973878,32022.5,2024-09-06T06:46:53Z,2,2340702.0,m,m,m^2,m
149.41655,189.99574,38032.1,2024-09-17T18:24:58Z,2,2340702.0,m,m,m^2,m
149.46622,135.266777,27076.8,2024-10-08T15:10:05Z,1,2340702.0,m,m,m^2,m
149.32709,122.704125,24562.1,2024-10-18T00:17:05Z,1,2340702.0,m,m,m^2,m
149.47826,130.54006,26130.6,2024-10-29T11:55:09Z,1,2340702.0,m,m,m^2,m
149.53039,212.120998,42460.9,2024-11-19T08:40:13Z,2,2340702.0,m,m,m^2,m
149.72284,142.819515,28588.6,2024-11-28T17:47:14Z,1,2340702.0,m,m,m^2,m
149.77638,117.593247,23539.0,2024-12-10T05:25:18Z,3,2340702.0,m,m,m^2,m
149.63279,134.134969,26850.2,2024-12-19T14:32:18Z,1,2340702.0,m,m,m^2,m
150.08978,253.524508,50748.8,2025-01-09T11:17:22Z,2,2340702.0,m,m,m^2,m
150.19334,153.077455,30642.0,2025-01-20T22:55:27Z,1,2340702.0,m,m,m^2,m
149.94201,147.322345,29490.0,2025-01-30T08:02:27Z,1,2340702.0,m,m,m^2,m
149.67497,102.638245,20545.4,2025-02-10T19:40:30Z,1,2340702.0,m,m,m^2,m
149.45875,141.238599,28272.2,2025-02-20T04:47:32Z,1,2340702.0,m,m,m^2,m
149.38328,213.840385,46148.9,2023-07-28T11:23:22Z,1,2340917.0,m,m,m^2,m
147.96255,245.764903,53038.6,2023-08-06T20:30:23Z,1,2340917.0,m,m,m^2,m
149.4045,217.834367,47010.9,2023-08-27T17:15:28Z,1,2340917.0,m,m,m^2,m
149.31103,197.046071,42524.6,2023-09-08T04:53:34Z,1,2340917.0,m,m,m^2,m
149.28153,198.788527,42900.6,2023-09-17T14:00:34Z,1,2340917.0,m,m,m^2,m
149.13773,246.946944,53293.7,2023-09-29T01:38:37Z,1,2340917.0,m,m,m^2,m
149.39656,66.810548,14418.4,2023-10-08T10:45:35Z,1,2340917.0,m,m,m^2,m
149.46788,244.1337,52686.5,2023-10-19T22:23:41Z,1,2340917.0,m,m,m^2,m
